Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,4,0,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,27752195,,,,27752195,,8659546,,,0
H4,2015,2015,2015,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,192737066,,,,192737066,,44516169,,,6
H4,2015,2015,2015,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1195554562,,,,1195554562,,240447661,,,6
H4,2015,2015,2015,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,396564254,,,,396564254,,130639426,,,0
H4,2015,2015,2015,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1551429,,,,1551429,,940049,,,0
H4,2015,2015,2015,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4556089665,,,,4556089665,,1135247571,,,6
H4,2015,2015,2015,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2202235,,,,2202235,,659377,,,6
H4,2015,2015,2015,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,72139450,,,,72139450,,20154655,,,0
H4,2015,2015,2015,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,895367206,,,,895367206,,264312389,,,0
H4,2015,2015,2015,4,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,35305353,,,,35305353,,13011678,,,0
H4,2015,2015,2015,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1953860125,,,,1953860125,,610708823,,,0
H4,2015,2015,2015,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4349819970,,,,4349819970,,1103420441,,,0
H4,2015,2015,2015,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,68797948,,,,68797948,,32394484,,,0
H4,2015,2015,2015,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,461630032,,,,461630032,,122949259,,,0
H4,2015,2015,2015,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1638645,,,,1638645,,347401,,,0
H4,2015,2015,2015,4,0,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2230855,,,,2230855,,1426427,,,0
H4,2015,2015,2015,4,0,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,13451830103,,,,13451830103,,2238182014,,,0
H4,2015,2015,2015,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,97538222,,,,97538222,,21109420,,,0
H4,2015,2015,2015,4,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6526993,,,,6526993,,1163011,,,0
H4,2015,2015,2015,4,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,,,,,,,2536044305,,,0
H4,2015,2015,2015,4,0,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,,,,,234679,,81295,,,4
H4,2015,2015,2015,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1582184011,,,,1582184011,,402623438,,,0
H4,2015,2015,2015,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2001933932,,,,2001933932,,405424393,,,0
H4,2015,2015,2015,4,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,846173380,,,,846173380,,222025786,,,0
H4,2015,2015,2015,4,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,79249,,,,79249,,13906062,,,0
H4,2015,2015,2015,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2483769505,,,,2483769505,,728077613,,,0
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21268695758,,,,21268695758,,5632585855,,,0
H4,2015,2015,2015,4,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,130982710,,,,130982710,,38337424,,,0
H4,2015,2015,2015,4,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1252486,,,,1252486,,734964,,,0
H4,2015,2015,2015,4,0,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,638765950,,,,638765950,,130853405,,,0
H4,2015,2015,2015,4,0,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,,,,,,,248,,,0
H4,2015,2015,2015,4,0,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2817211265,,,,2817211265,,811336425,,,0
H4,2015,2015,2015,4,0,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,278115,,,,278115,,916811,,,0
H4,2015,2015,2015,4,0,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,41870411,,,,41870411,,19875690,,,0
H4,2015,2015,2015,4,0,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21000,,,,21000,,31829,,,0
H4,2016,2016,2016,4,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,207007821,,,,207007821,,43037965,,,0
H4,2016,2016,2016,4,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,741080,,,,741080,,195305,,,0
H4,2016,2016,2016,4,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,8225654491,,,,8225654491,,1790473317,,,0
H4,2016,2016,2016,4,0,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,69985,,,,69985,,19699,,,0
H4,2016,2016,2016,4,0,2,Export,20,Andorra,AND,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1,,,,1,,11,,,0
H4,2016,2016,2016,4,0,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,96794,,,,96777,,47099,,,0
H4,2016,2016,2016,4,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1599597410,,,,1599597410,,295017543,,,0
H4,2016,2016,2016,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2921824,,,,2921824,,695243,,,0
H4,2016,2016,2016,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10266644338,,,,10266644338,,1867825124,,,0
H4,2016,2016,2016,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,990643,,,,990643,,504216,,,0
H4,2016,2016,2016,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16148016230,,,,16148016230,,3621344616,,,0
H4,2016,2016,2016,4,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,922492519,,,,922492519,,168893635,,,0
H4,2016,2016,2016,4,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,741141458,,,,741141458,,192156102,,,0
H4,2016,2016,2016,4,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,76695157,,,,76669915,,26473989,,,6
H4,2016,2016,2016,4,0,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,427,,,,427,,19177,,,0
H4,2016,2016,2016,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,288818513,,,,288818513,,60120454,,,0
H4,2016,2016,2016,4,0,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,15554,,,,15554,,5849,,,0
H4,2016,2016,2016,4,0,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4734351893,,,,4734351893,,929434449,,,0
H4,2016,2016,2016,4,0,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,877206100,,,,877206100,,190106061,,,0
H4,2016,2016,2016,4,0,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,910,,,,910,,3956,,,0
H4,2016,2016,2016,4,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,115291681,,,,115291586,,25402750,,,0
H4,2016,2016,2016,4,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,398756202,,,,398756202,,69882626,,,0
H4,2016,2016,2016,4,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,83144065,,,,83144065,,18280471,,,0
H4,2016,2016,2016,4,0,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,82795540,,,,82795540,,23654420,,,0
H4,2016,2016,2016,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6866327153,,,,6866327153,,1335389193,,,6
H4,2016,2016,2016,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,713313312,,,,713313312,,115375104,,,0
H4,2016,2016,2016,4,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,26359670,,,,26359670,,4019326,,,0
H4,2016,2016,2016,4,0,2,Export,84,Belize,BLZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2500,,,,2500,,331,,,0
H4,2016,2016,2016,4,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1557477,,,,1557477,,507554,,,6
H4,2016,2016,2016,4,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,15950,,,,15950,,13689,,,0
H4,2016,2016,2016,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,27880959,,,,27880959,,8080554,,,0
H4,2016,2016,2016,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4554789630,,,,4554789630,,791515598,,,0
H4,2016,2016,2016,4,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,34269744,,,,34269744,,9304216,,,0
H4,2016,2016,2016,4,0,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,66281090,,,,66281090,,16291279,,,0
H4,2016,2016,2016,4,0,2,Export,108,Burundi,BDI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,500,,,,500,,76,,,0
H4,2016,2016,2016,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,281037,,,,281037,,202900,,,0
H4,2016,2016,2016,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,91658341,,,,91658341,,11986200,,,0
H4,2016,2016,2016,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,27665681,,,,27665681,,7269768,,,0
H4,2016,2016,2016,4,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,616675521,,,,616675521,,153144236,,,0
H4,2016,2016,2016,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,115112000,,,,,,33027697,,,0
H4,2016,2016,2016,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,19702374000,,,,0,,4501745116,,,0
H4,2016,2016,2016,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21876980,,,,21876980,,4560636,,,0
H4,2016,2016,2016,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,949692867,,,,949692867,,230172293,,,6
H4,2016,2016,2016,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3870948,,,,3870948,,1100011,,,0
H4,2016,2016,2016,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,887791859,,,,887791859,,192531543,,,6
H4,2016,2016,2016,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,81342,,,,81342,,33065,,,6
H4,2016,2016,2016,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3374288007,,,,3374288007,,801026485,,,6
H4,2016,2016,2016,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10535336,,,,10535336,,3355628,,,0
H4,2016,2016,2016,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2095561574,,,,2095561574,,460481123,,,0
H4,2016,2016,2016,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,266944976,,,,266944976,,67107107,,,0
H4,2016,2016,2016,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,168,,,,168,,981,,,0
H4,2016,2016,2016,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,64028974,,,,64028974,,11504018,,,0
H4,2016,2016,2016,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,428508084,,,,428508084,,72785637,,,0
H4,2016,2016,2016,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,105185956,,,,105185956,,22969738,,,0
H4,2016,2016,2016,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1000,,,,1000,,706,,,0
H4,2016,2016,2016,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,42667395,,,,42667395,,8820360,,,0
H4,2016,2016,2016,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2996394701,,,,2996394701,,495638320,,,6
H4,2016,2016,2016,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,233364402,,,,233364402,,55789979,,,0
H4,2016,2016,2016,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,981405230,,,,981405230,,163981872,,,0
H4,2016,2016,2016,4,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,336881285,,,,336881285,,109336903,,,6
H4,2016,2016,2016,4,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16347,,,,16347,,11224,,,0
H4,2016,2016,2016,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,936338479,,,,936338479,,228777941,,,0
H4,2016,2016,2016,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,270253194,,,,,,65915336,,,6
H4,2016,2016,2016,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,15499600,,,,15499600,,2992549,,,0
H4,2016,2016,2016,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,349137437,,,,349137437,,59084323,,,0
H4,2016,2016,2016,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,172739826,,,,172739826,,44581777,,,0
H4,2016,2016,2016,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,40,,,,40,,12,,,0
H4,2016,2016,2016,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3284327,,,,3284327,,1119673,,,0
H4,2016,2016,2016,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,249651371,,,,249651371,,41421937,,,0
H4,2016,2016,2016,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,941110708,,,,941110708,,199490938,,,6
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,18344960981,,,,18344960981,,3371808597,,,6
H4,2016,2016,2016,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,456269265,,,,456269265,,86051271,,,0
H4,2016,2016,2016,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4951869,,,,4951869,,986172,,,0
H4,2016,2016,2016,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,157613835,,,,157613835,,38646783,,,6
H4,2016,2016,2016,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1818345,,,,1818345,,377088,,,6
H4,2016,2016,2016,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4888324080,,,,4888324080,,939170356,,,6
H4,2016,2016,2016,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10162909991,,,,10162909991,,1936906961,,,6
H4,2016,2016,2016,4,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,527140765,,,,527140765,,161482974,,,0
H4,2016,2016,2016,4,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1505576,,,,1505576,,444726,,,0
H4,2016,2016,2016,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1095562506,,,,1095562506,,219368484,,,0
H4,2016,2016,2016,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,644415676,,,,644415676,,151677631,,,0
H4,2016,2016,2016,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,171,,,,171,,475,,,0
H4,2016,2016,2016,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,513946983,,,,513946983,,127194065,,,0
H4,2016,2016,2016,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1536,,,,1536,,644,,,0
H4,2016,2016,2016,4,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,273216474,,,,273216474,,65530457,,,0
H4,2016,2016,2016,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4869289,,,,4869289,,2140280,,,0
H4,2016,2016,2016,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,46704266,,,6
H4,2016,2016,2016,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,480500136,,,0
H4,2016,2016,2016,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,37550570,,,,37550570,,7757276,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10534672270,,,,10534672270,,2408209840,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,19075530,,,,19075530,,6165849,,,0
H4,2016,2016,2016,4,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1478352466,,,,1478352466,,376953515,,,0
H4,2016,2016,2016,4,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3310,,,,3310,,14240,,,0
H4,2016,2016,2016,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,244422358,,,,244422358,,45053969,,,0
H4,2016,2016,2016,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11638871,,,,11638871,,2503391,,,0
H4,2016,2016,2016,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1719022478,,,,1719022478,,336000000,,,0
H4,2016,2016,2016,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2435970,,,,2435970,,781000,,,6
H4,2016,2016,2016,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7814718997,,,,7814718997,,1802744730,,,6
H4,2016,2016,2016,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,459247818,,,,459247818,,136551283,,,0
H4,2016,2016,2016,4,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,592545338,,,,592545338,,145609633,,,0
H4,2016,2016,2016,4,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,281,,,,281,,792,,,0
H4,2016,2016,2016,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5446642198,,,,5446642198,,1361700628,,,6
H4,2016,2016,2016,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,29920638,,,,29920638,,3594154,,,0
H4,2016,2016,2016,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4448039376,,,,4448039376,,685068572,,,0
H4,2016,2016,2016,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1923684299,,,,1923684299,,430935624,,,0
H4,2016,2016,2016,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,626400,,,,626400,,183213,,,0
H4,2016,2016,2016,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4435405687,,,,4435405687,,1007603228,,,6
H4,2016,2016,2016,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,509,,,,509,,2322,,,0
H4,2016,2016,2016,4,0,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,497198541,,,,497198541,,124280073,,,0
H4,2016,2016,2016,4,0,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,295530,,,,295530,,752148,,,0
H4,2016,2016,2016,4,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,184949836,,,,184949836,,31560194,,,0
H4,2016,2016,2016,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,538984677,,,,538984677,,105517014,,,0
H4,2016,2016,2016,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16583130,,,,16583130,,4928755,,,0
H4,2016,2016,2016,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,620724478,,,,620724478,,100635406,,,6
H4,2016,2016,2016,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2237670551,,,,2237670551,,390572281,,,0
H4,2016,2016,2016,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,83952520,,,,83952520,,15631912,,,0
H4,2016,2016,2016,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3257905132,,,,3257905132,,595093246,,,0
